motif,score
"Friends
same camp",1.0644261050391624
"Friends
same camp",1.7117122499954096
"Friends
same camp",0.891816466384163
"Friends
same camp",0.7623592373929136
"Friends
same camp",1.4527977920129107
"Friends
same camp",1.4384136554583276
"Friends
same camp",1.9418584348687422
"Friends
same camp",1.826785342432076
"Friends
same camp",1.2082674705849952
"Friends
same camp",1.2514198802487448
"Friends
same camp",0.9349688760479129
"Friends
same camp",1.467181928567494
"Friends
same camp",1.4240295189037442
"Friends
same camp",2.0137791176416586
"Friends
same camp",0.9062006029387463
"Friends
same camp",0.891816466384163
"Friends
same camp",0.5322130525195812
"Friends
same camp",0.733590964283747
"Friends
same camp",1.2514198802487448
"Friends
same camp",0.7911275105020801
"Friends
different camps",1.1204964661265295
"Friends
different camps",0.775728322702982
"Friends
different camps",0.775728322702982
"Friends
different camps",0.7613629833936675
"Friends
different camps",1.1779578233637875
"Friends
different camps",0.9337470551054413
"Friends
different camps",1.4221685916221336
"Friends
different camps",1.2497845199103599
"Friends
different camps",1.2928805378383033
"Friends
different camps",0.8619203585588688
"Friends
different camps",1.3216112164569322
"Friends
different camps",0.9050163764868123
"Friends
different camps",1.134861805435844
"Friends
different camps",1.6951100384991087
"Friends
different camps",1.192323162673102
"Friends
different camps",0.5171522151353213
"Friends
different camps",1.0343044302706426
"Friends
different camps",0.7182669654657241
"Friends
different camps",1.4078032523128192
"Friends
different camps",0.9768430730333847
"Friends
different camps",0.8475550192495543
"Friends
different camps",1.0055737516520138
"Friends
different camps",0.6608056082284661
"Friends
different camps",0.8906510371774978
"Friends
different camps",1.0055737516520138
"Friends
different camps",0.9193817157961268
"Friends
different camps",0.775728322702982
"Friends
different camps",1.3647072343848756
different camps,1.0352820732271917
different camps,1.2509658384828568
different camps,1.4378917683710997
different camps,1.1071766616457468
different camps,1.7110912043616087
different camps,1.3372393445851227
different camps,1.1071766616457468
different camps,1.6535755336267646
different camps,1.1215555793294578
different camps,1.7254701220453197
different camps,1.1646923323805907
different camps,1.4666496037385217
different camps,1.1071766616457468
different camps,1.8261225458312966
different camps,1.1503134146968796
different camps,1.3516182622688337
different camps,1.3803760976362558
different camps,1.1503134146968796
different camps,1.0640399085946137
different camps,1.0496609909109027
different camps,1.3372393445851227
different camps,0.9058718140737928
different camps,0.7333248018692609
different camps,1.3084815092177007
different camps,0.9490085671249258
different camps,0.8627350610226598
different camps,0.5176410366135958
different camps,0.9490085671249258
different camps,0.5463988719810179
different camps,1.7973647104638746
different camps,1.4091339330036776
different camps,1.2653447561665678
different camps,0.9777664024923478
different camps,1.2222080031154348
different camps,1.1071766616457468
different camps,1.1934501677480127
different camps,1.1934501677480127
different camps,0.7477037195529719
different camps,0.6614302134507059
different camps,0.9633874848086368
different camps,1.2365869207991458
different camps,0.9346296494412148
different camps,1.3228604269014117
different camps,1.2509658384828568
different camps,1.4378917683710997
different camps,0.7908404726041048
different camps,1.5816809452082097
different camps,1.5529231098407876
different camps,1.5816809452082097
different camps,1.0496609909109027
different camps,1.2941025915339897
different camps,1.0640399085946137
different camps,1.2365869207991458
different camps,0.9490085671249258
different camps,1.1215555793294578
different camps,1.1790712500643017
different camps,1.5385441921570766
different camps,1.6248176982593427
different camps,1.1646923323805907
different camps,1.3947550153199666
different camps,2.9764359605281765
different camps,1.4091339330036776
different camps,0.6326723780832839
different camps,1.4666496037385217
different camps,1.3516182622688337
different camps,1.3659971799525448
different camps,1.6967122866778976
different camps,0.9777664024923478
different camps,1.1646923323805907
different camps,0.8195983079715268
different camps,1.3947550153199666
different camps,1.2365869207991458
different camps,1.5241652744733656
different camps,2.0274273934032507
different camps,1.2365869207991458
different camps,1.4666496037385217
different camps,1.3228604269014117
different camps,1.6823333689941866
different camps,1.2078290854317237
different camps,0.9346296494412148
different camps,1.2365869207991458
different camps,1.5385441921570766
different camps,0.6614302134507059
different camps,0.7333248018692609
different camps,1.5385441921570766
different camps,1.5385441921570766
different camps,1.9411538873009846
different camps,0.8052193902878159
different camps,0.6470512957669948
different camps,0.9633874848086368
different camps,1.0496609909109027
different camps,0.6039145427158619
different camps,1.5097863567896548
different camps,0.8771139787063708
different camps,0.8483561433389488
different camps,1.4666496037385217
different camps,1.1646923323805907
different camps,0.8771139787063708
different camps,1.6104387805756317
different camps,1.2365869207991458
different camps,1.1215555793294578
different camps,1.4810285214222327
different camps,1.1071766616457468
different camps,1.7110912043616087
different camps,1.6535755336267646
different camps,2.3725214178123144
different camps,1.5097863567896548
different camps,1.9699117226684066
different camps,1.4235128506873886
different camps,1.5960598628919207
different camps,1.1071766616457468
different camps,0.5176410366135958
different camps,1.3228604269014117
different camps,1.0352820732271917
different camps,1.4810285214222327
different camps,1.2797236738502786
different camps,1.9123960519335625
different camps,1.1503134146968796
different camps,1.8692592988824297
different camps,1.1215555793294578
different camps,1.1934501677480127
different camps,0.6039145427158619
different camps,1.0352820732271917
different camps,0.9633874848086368
different camps,0.7189458841855498
different camps,0.5607777896647289
different camps,1.1503134146968796
different camps,0.9777664024923478
different camps,1.0352820732271917
different camps,1.0209031555434809
different camps,0.8914928963900818
different camps,1.1215555793294578
different camps,0.9777664024923478
different camps,0.7477037195529719
different camps,1.0784188262783247
different camps,0.6326723780832839
different camps,1.0496609909109027
different camps,1.0209031555434809
different camps,0.8052193902878159
different camps,0.8914928963900818
different camps,0.7620826372366828
different camps,1.0065242378597699
different camps,0.5176410366135958
different camps,0.6901880488181279
different camps,0.4888832012461739
different camps,0.7620826372366828
different camps,1.0065242378597699
different camps,0.9202507317575038
different camps,0.8339772256552378
different camps,0.5751567073484398
different camps,0.8052193902878159
different camps,0.7333248018692609
different camps,1.0352820732271917
different camps,0.8627350610226598
different camps,0.7908404726041048
different camps,0.9346296494412148
different camps,1.0065242378597699
different camps,0.9202507317575038
different camps,1.3084815092177007
different camps,1.1071766616457468
different camps,0.6470512957669948
different camps,0.5463988719810179
different camps,1.0065242378597699
different camps,1.4091339330036776
different camps,1.1215555793294578
different camps,0.9202507317575038
different camps,0.5895356250321508
different camps,0.7189458841855498
different camps,0.9490085671249258
different camps,1.0065242378597699
different camps,1.4378917683710997
different camps,0.8339772256552378
different camps,1.0640399085946137
different camps,0.9777664024923478
different camps,0.7189458841855498
different camps,1.2365869207991458
different camps,0.9921453201760588
different camps,1.1646923323805907
different camps,0.9058718140737928
different camps,1.2509658384828568
different camps,0.8339772256552378
different camps,1.2078290854317237
different camps,0.7620826372366828
different camps,1.0784188262783247
different camps,1.0784188262783247
different camps,0.7045669665018388
different camps,1.1215555793294578
different camps,1.2365869207991458
different camps,1.0927977439620358
different camps,0.9633874848086368
different camps,0.9490085671249258
different camps,0.9490085671249258
different camps,0.8339772256552378
different camps,1.2078290854317237
different camps,1.2078290854317237
different camps,0.7477037195529719
different camps,1.1215555793294578
different camps,1.1071766616457468
different camps,0.8914928963900818
different camps,1.4091339330036776
different camps,1.0496609909109027
different camps,1.0352820732271917
different camps,1.0927977439620358
different camps,1.2365869207991458
different camps,1.3228604269014117
different camps,0.6182934603995729
different camps,1.0496609909109027
different camps,1.2365869207991458
different camps,1.0640399085946137
different camps,1.0640399085946137
different camps,0.7045669665018388
different camps,0.7477037195529719
different camps,0.7764615549203938
different camps,0.9777664024923478
different camps,0.4888832012461739
different camps,0.8339772256552378
different camps,0.9777664024923478
different camps,0.9202507317575038
different camps,0.7764615549203938
different camps,1.0065242378597699
different camps,0.8195983079715268
different camps,1.4378917683710997
different camps,1.3516182622688337
different camps,1.0784188262783247
different camps,1.2078290854317237
different camps,0.9921453201760588
different camps,0.8771139787063708
different camps,1.1215555793294578
different camps,1.0496609909109027
different camps,0.9921453201760588
different camps,0.6758091311344169
different camps,1.3372393445851227
different camps,0.9633874848086368
different camps,1.2078290854317237
different camps,0.8771139787063708
different camps,1.0496609909109027
different camps,0.8483561433389488
different camps,1.2941025915339897
different camps,0.8627350610226598
different camps,0.9633874848086368
different camps,0.5607777896647289
different camps,1.0784188262783247
different camps,0.8914928963900818
different camps,0.8339772256552378
different camps,0.7764615549203938
different camps,1.0784188262783247
different camps,0.7764615549203938
different camps,0.8914928963900818
different camps,0.9633874848086368
different camps,0.6470512957669948
different camps,0.7045669665018388
different camps,1.2509658384828568
different camps,0.8771139787063708
different camps,0.7333248018692609
different camps,0.4313675305113299
different camps,0.8195983079715268
different camps,0.6182934603995729
different camps,0.9777664024923478
different camps,1.0640399085946137
different camps,0.7620826372366828
different camps,0.9777664024923478
different camps,1.1646923323805907
different camps,0.8914928963900818
different camps,1.0640399085946137
different camps,1.0209031555434809
different camps,0.9202507317575038
different camps,0.8195983079715268
different camps,0.8914928963900818
different camps,1.0496609909109027
different camps,0.8914928963900818
different camps,1.0496609909109027
different camps,0.7764615549203938
different camps,0.7764615549203938
different camps,0.7333248018692609
different camps,0.7477037195529719
different camps,1.2365869207991458
different camps,0.8627350610226598
different camps,0.9490085671249258
different camps,1.0065242378597699
different camps,0.8052193902878159
different camps,1.0209031555434809
different camps,0.7620826372366828
different camps,0.8195983079715268
different camps,1.0640399085946137
different camps,1.3947550153199666
different camps,1.2078290854317237
different camps,0.9777664024923478
different camps,1.0065242378597699
different camps,1.4091339330036776
different camps,0.9058718140737928
different camps,0.4313675305113299
different camps,1.0065242378597699
different camps,0.9633874848086368
different camps,0.9202507317575038
different camps,0.9346296494412148
different camps,0.7908404726041048
different camps,0.8483561433389488
different camps,0.7189458841855498
different camps,1.1215555793294578
different camps,1.1215555793294578
different camps,1.1071766616457468
different camps,1.2797236738502786
different camps,0.9921453201760588
different camps,1.1646923323805907
different camps,1.0784188262783247
different camps,1.3947550153199666
different camps,0.9777664024923478
different camps,0.8771139787063708
different camps,1.1071766616457468
different camps,1.3228604269014117
different camps,0.6758091311344169
different camps,0.8483561433389488
different camps,1.2653447561665678
different camps,1.1215555793294578
different camps,1.1790712500643017
different camps,0.6901880488181279
different camps,0.5463988719810179
different camps,0.8195983079715268
different camps,0.9346296494412148
different camps,0.5320199542973069
different camps,1.0209031555434809
different camps,0.9346296494412148
different camps,0.8339772256552378
different camps,0.8052193902878159
different camps,0.9777664024923478
different camps,0.7477037195529719
different camps,1.2365869207991458
different camps,1.0209031555434809
different camps,0.9921453201760588
different camps,0.9058718140737928
different camps,0.8771139787063708
different camps,0.8914928963900818
different camps,0.7764615549203938
different camps,0.7764615549203938
different camps,1.1215555793294578
different camps,1.0065242378597699
different camps,1.4666496037385217
different camps,1.1934501677480127
different camps,0.9346296494412148
different camps,0.8771139787063708
different camps,1.2653447561665678
different camps,0.7045669665018388
different camps,1.1646923323805907
different camps,0.8627350610226598
different camps,0.9921453201760588
different camps,0.8483561433389488
different camps,1.3803760976362558
different camps,0.8339772256552378
different camps,1.0352820732271917
different camps,0.9633874848086368
different camps,0.7333248018692609
different camps,0.6901880488181279
different camps,0.8195983079715268
different camps,1.0496609909109027
different camps,0.8339772256552378
different camps,0.5320199542973069
different camps,0.8771139787063708
different camps,0.5320199542973069
different camps,0.5176410366135958
different camps,0.2588205183067979
different camps,0.6182934603995729
different camps,0.3882307774601969
different camps,1.2222080031154348
different camps,0.9058718140737928
different camps,1.0209031555434809
different camps,0.6326723780832839
different camps,0.7045669665018388
different camps,0.8052193902878159
different camps,0.7333248018692609
different camps,0.8052193902878159
different camps,0.5320199542973069
different camps,0.4601253658787519
different camps,0.5895356250321508
different camps,0.6614302134507059
different camps,0.6758091311344169
different camps,0.9058718140737928
different camps,1.0927977439620358
different camps,0.9633874848086368
different camps,0.4601253658787519
different camps,0.8771139787063708
different camps,0.9633874848086368
different camps,1.1215555793294578
different camps,0.6758091311344169
different camps,0.9346296494412148
different camps,0.8483561433389488
different camps,0.7333248018692609
different camps,0.5463988719810179
different camps,0.7045669665018388
different camps,0.8771139787063708
different camps,0.9921453201760588
different camps,1.0352820732271917
different camps,0.8052193902878159
different camps,1.0352820732271917
different camps,1.4235128506873886
different camps,0.9490085671249258
different camps,0.30195727135793093
different camps,1.0927977439620358
different camps,0.7620826372366828
different camps,0.9346296494412148
different camps,1.2222080031154348
different camps,0.5176410366135958
different camps,0.7620826372366828
different camps,0.5176410366135958
different camps,0.8771139787063708
different camps,0.8771139787063708
different camps,1.1215555793294578
different camps,1.3947550153199666
different camps,0.8052193902878159
different camps,0.9633874848086368
different camps,0.7477037195529719
different camps,1.0209031555434809
different camps,0.6614302134507059
different camps,0.6039145427158619
different camps,0.7045669665018388
different camps,0.9202507317575038
different camps,0.5607777896647289
different camps,0.4888832012461739
different camps,0.8627350610226598
different camps,1.0927977439620358
different camps,1.2365869207991458
different camps,0.5463988719810179
different camps,0.4169886128276189
different camps,0.6326723780832839
different camps,0.6326723780832839
different camps,0.4601253658787519
different camps,1.1646923323805907
different camps,0.7045669665018388
different camps,0.6614302134507059
different camps,1.0784188262783247
different camps,0.7477037195529719
different camps,0.7764615549203938
different camps,1.1071766616457468
different camps,0.8052193902878159
different camps,0.7477037195529719
different camps,0.7477037195529719
different camps,1.1646923323805907
different camps,1.5816809452082097
different camps,1.0927977439620358
different camps,1.0640399085946137
different camps,1.3228604269014117
different camps,1.4522706860548107
different camps,0.7764615549203938
different camps,1.1503134146968796
different camps,0.6182934603995729
different camps,1.1503134146968796
different camps,1.0640399085946137
different camps,0.7764615549203938
different camps,0.8483561433389488
different camps,1.1503134146968796
different camps,1.1790712500643017
different camps,0.7620826372366828
different camps,0.9346296494412148
different camps,0.5607777896647289
different camps,0.7045669665018388
different camps,1.3659971799525448
different camps,1.2222080031154348
different camps,0.8771139787063708
different camps,0.6470512957669948
different camps,1.0784188262783247
different camps,0.8052193902878159
different camps,1.3084815092177007
different camps,1.4522706860548107
different camps,0.7764615549203938
different camps,1.3228604269014117
different camps,1.2797236738502786
different camps,1.0784188262783247
different camps,1.4666496037385217
different camps,1.2941025915339897
different camps,1.1359344970131688
different camps,0.8052193902878159
different camps,1.3659971799525448
different camps,1.7110912043616087
different camps,1.4954074391059438
different camps,1.1934501677480127
different camps,0.7620826372366828
different camps,1.0065242378597699
different camps,1.4954074391059438
different camps,1.2509658384828568
different camps,1.9699117226684066
different camps,0.8914928963900818
different camps,1.2797236738502786
different camps,1.2222080031154348
different camps,0.6758091311344169
different camps,1.4954074391059438
different camps,1.5097863567896548
different camps,1.4235128506873886
different camps,1.0927977439620358
different camps,2.0993219818218054
different camps,1.2797236738502786
different camps,1.4091339330036776
different camps,0.9202507317575038
different camps,1.4378917683710997
different camps,1.3372393445851227
different camps,0.7908404726041048
different camps,1.2941025915339897
different camps,1.4810285214222327
different camps,1.1359344970131688
different camps,1.0496609909109027
different camps,1.3084815092177007
different camps,1.0352820732271917
different camps,1.1503134146968796
different camps,1.7398490397290307
different camps,1.6535755336267646
different camps,1.0784188262783247
different camps,1.3803760976362558
different camps,1.3803760976362558
different camps,1.1071766616457468
different camps,1.6823333689941866
different camps,1.5960598628919207
different camps,1.4666496037385217
different camps,1.0496609909109027
different camps,1.6391966159430535
different camps,1.9411538873009846
different camps,0.6758091311344169
different camps,1.1503134146968796
different camps,1.7686068750964525
different camps,1.5673020275244987
different camps,1.3659971799525448
different camps,0.7764615549203938
different camps,0.8052193902878159
different camps,0.8627350610226598
different camps,1.4666496037385217
different camps,0.6182934603995729
different camps,1.0640399085946137
different camps,1.1790712500643017
different camps,0.9777664024923478
different camps,0.7764615549203938
different camps,1.5097863567896548
different camps,0.7908404726041048
different camps,1.7686068750964525
different camps,1.1359344970131688
different camps,1.1934501677480127
different camps,1.6104387805756317
different camps,1.6535755336267646
different camps,1.1359344970131688
different camps,0.9633874848086368
different camps,1.8261225458312966
different camps,1.6535755336267646
different camps,2.0274273934032507
different camps,0.7908404726041048
different camps,0.9633874848086368
different camps,0.6758091311344169
different camps,1.1646923323805907
different camps,1.4378917683710997
different camps,0.8771139787063708
different camps,1.3659971799525448
different camps,1.4378917683710997
different camps,1.5385441921570766
different camps,0.7764615549203938
different camps,1.4378917683710997
different camps,0.7333248018692609
different camps,1.1215555793294578
different camps,1.2653447561665678
different camps,1.1646923323805907
different camps,0.9202507317575038
different camps,1.2797236738502786
different camps,1.3372393445851227
different camps,0.8052193902878159
different camps,1.1934501677480127
different camps,0.6326723780832839
different camps,1.0496609909109027
different camps,1.0927977439620358
different camps,0.7477037195529719
different camps,0.9346296494412148
different camps,0.9490085671249258
different camps,1.1071766616457468
different camps,0.7333248018692609
different camps,0.8914928963900818
different camps,0.5607777896647289
different camps,0.8627350610226598
different camps,1.2078290854317237
different camps,1.1215555793294578
different camps,1.0065242378597699
different camps,0.6758091311344169
different camps,1.0352820732271917
different camps,0.8483561433389488
different camps,1.2078290854317237
different camps,1.1503134146968796
different camps,0.7477037195529719
different camps,1.1790712500643017
different camps,1.0927977439620358
different camps,1.0065242378597699
different camps,1.4091339330036776
different camps,1.1646923323805907
different camps,0.9633874848086368
different camps,0.7045669665018388
different camps,1.1215555793294578
different camps,1.5097863567896548
different camps,1.3228604269014117
different camps,1.0927977439620358
different camps,0.7333248018692609
different camps,0.8339772256552378
different camps,1.1503134146968796
different camps,1.0784188262783247
different camps,1.6391966159430535
different camps,0.9202507317575038
different camps,1.2509658384828568
different camps,1.1503134146968796
different camps,0.7333248018692609
different camps,1.4378917683710997
different camps,1.2365869207991458
different camps,1.3228604269014117
different camps,0.9921453201760588
different camps,1.7829857927801636
different camps,1.2222080031154348
different camps,1.3803760976362558
different camps,0.8914928963900818
different camps,1.2653447561665678
different camps,1.2653447561665678
different camps,0.7764615549203938
different camps,1.2222080031154348
different camps,1.4810285214222327
different camps,1.2941025915339897
different camps,1.0927977439620358
different camps,1.1646923323805907
different camps,1.0640399085946137
different camps,1.0065242378597699
different camps,1.4810285214222327
different camps,1.5241652744733656
different camps,0.9777664024923478
different camps,1.2653447561665678
different camps,1.2653447561665678
different camps,1.0065242378597699
different camps,1.4522706860548107
different camps,1.2941025915339897
different camps,1.3084815092177007
different camps,1.1503134146968796
different camps,1.6391966159430535
different camps,1.7110912043616087
different camps,0.6182934603995729
different camps,1.1071766616457468
different camps,1.6823333689941866
different camps,1.3372393445851227
different camps,1.1934501677480127
different camps,0.8052193902878159
different camps,0.8052193902878159
different camps,0.8483561433389488
different camps,1.2653447561665678
different camps,0.5032621189298849
different camps,0.9777664024923478
different camps,1.1646923323805907
different camps,0.9346296494412148
different camps,0.8339772256552378
different camps,1.4810285214222327
different camps,0.8195983079715268
different camps,1.5385441921570766
different camps,1.1503134146968796
different camps,1.0927977439620358
different camps,1.4954074391059438
different camps,1.5241652744733656
different camps,1.0640399085946137
different camps,0.9202507317575038
different camps,1.5241652744733656
different camps,1.3659971799525448
different camps,1.7829857927801636
different camps,0.7764615549203938
different camps,0.9346296494412148
different camps,0.6326723780832839
different camps,0.9058718140737928
different camps,1.1215555793294578
different camps,0.8627350610226598
different camps,1.2797236738502786
different camps,1.3084815092177007
different camps,1.2941025915339897
different camps,0.6182934603995729
different camps,1.2509658384828568
different camps,0.8771139787063708
different camps,0.8771139787063708
different camps,0.9633874848086368
different camps,0.7189458841855498
different camps,1.0927977439620358
different camps,0.6039145427158619
different camps,1.0927977439620358
different camps,0.7333248018692609
different camps,0.7908404726041048
different camps,0.5895356250321508
different camps,0.9202507317575038
different camps,0.7045669665018388
different camps,0.8052193902878159
different camps,0.7477037195529719
different camps,0.7333248018692609
different camps,0.5463988719810179
different camps,0.8052193902878159
different camps,0.8483561433389488
different camps,0.7333248018692609
different camps,0.4313675305113299
different camps,0.8914928963900818
different camps,0.6901880488181279
different camps,0.4601253658787519
different camps,0.27319943599050894
different camps,0.6182934603995729
different camps,0.3882307774601969
different camps,0.9058718140737928
different camps,0.9921453201760588
different camps,0.7477037195529719
different camps,0.7045669665018388
different camps,0.7764615549203938
different camps,0.8052193902878159
different camps,0.6039145427158619
different camps,0.7189458841855498
different camps,0.6470512957669948
different camps,0.5176410366135958
different camps,0.6470512957669948
different camps,0.6758091311344169
different camps,0.5895356250321508
different camps,0.8339772256552378
different camps,0.9058718140737928
different camps,0.5320199542973069
different camps,0.5607777896647289
different camps,0.5320199542973069
different camps,0.9490085671249258
different camps,0.7333248018692609
different camps,0.6182934603995729
different camps,0.7045669665018388
different camps,0.5751567073484398
different camps,0.6326723780832839
different camps,0.5751567073484398
different camps,0.6470512957669948
different camps,0.6758091311344169
different camps,1.0640399085946137
different camps,0.9921453201760588
different camps,0.7477037195529719
different camps,0.9058718140737928
different camps,1.1071766616457468
different camps,0.8339772256552378
different camps,0.34509402440906395
different camps,0.8195983079715268
different camps,0.6614302134507059
different camps,0.7908404726041048
different camps,0.7620826372366828
different camps,0.5463988719810179
different camps,0.6326723780832839
different camps,0.6326723780832839
different camps,0.9346296494412148
different camps,0.7764615549203938
different camps,0.9777664024923478
different camps,1.0496609909109027
different camps,0.7764615549203938
different camps,0.9777664024923478
different camps,0.6182934603995729
different camps,1.0496609909109027
different camps,0.6470512957669948
different camps,0.5176410366135958
different camps,0.6901880488181279
different camps,0.9490085671249258
different camps,0.5895356250321508
different camps,0.5176410366135958
different camps,0.8052193902878159
different camps,0.9202507317575038
different camps,1.0496609909109027
different camps,0.5320199542973069
different camps,0.30195727135793093
different camps,0.6326723780832839
different camps,0.6182934603995729
different camps,0.4745042835624629
different camps,0.9490085671249258
different camps,0.5895356250321508
different camps,0.6326723780832839
different camps,0.8339772256552378
different camps,0.7333248018692609
different camps,0.7045669665018388
different camps,1.0496609909109027
different camps,0.6614302134507059
different camps,0.7333248018692609
different camps,0.9058718140737928
different camps,0.6614302134507059
different camps,1.0065242378597699
different camps,1.0640399085946137
different camps,1.3659971799525448
different camps,0.9633874848086368
different camps,1.0496609909109027
different camps,0.6901880488181279
different camps,0.9490085671249258
different camps,0.7908404726041048
different camps,0.30195727135793093
different camps,0.8052193902878159
different camps,0.7477037195529719
different camps,0.9490085671249258
different camps,0.7620826372366828
different camps,1.0209031555434809
different camps,0.8627350610226598
different camps,0.8914928963900818
different camps,0.6614302134507059
different camps,0.6470512957669948
different camps,0.9777664024923478
different camps,0.7620826372366828
different camps,1.1359344970131688
different camps,0.8195983079715268
different camps,0.7045669665018388
different camps,0.6614302134507059
different camps,0.9058718140737928
different camps,0.6039145427158619
different camps,0.9346296494412148
different camps,0.7908404726041048
different camps,0.8195983079715268
different camps,0.6614302134507059
different camps,0.8914928963900818
different camps,0.7333248018692609
different camps,0.8195983079715268
different camps,0.7620826372366828
different camps,0.6470512957669948
different camps,0.4601253658787519
different camps,0.8195983079715268
different camps,0.8627350610226598
different camps,0.7189458841855498
different camps,0.40260969514390793
different camps,0.8195983079715268
different camps,0.5607777896647289
different camps,0.34509402440906395
different camps,0.23006268293937596
different camps,0.5320199542973069
different camps,0.2875783536742199
different camps,0.7189458841855498
different camps,0.7189458841855498
different camps,0.7045669665018388
different camps,0.5176410366135958
different camps,0.6614302134507059
different camps,0.7764615549203938
different camps,0.5751567073484398
different camps,0.6614302134507059
different camps,0.5607777896647289
different camps,0.5463988719810179
different camps,0.6039145427158619
different camps,0.4888832012461739
different camps,0.5176410366135958
different camps,0.8771139787063708
different camps,0.9202507317575038
different camps,0.5032621189298849
different camps,0.34509402440906395
different camps,0.5176410366135958
different camps,0.8339772256552378
different camps,0.7045669665018388
different camps,0.5463988719810179
different camps,0.7620826372366828
different camps,0.7189458841855498
different camps,0.5607777896647289
different camps,0.30195727135793093
different camps,0.5751567073484398
different camps,0.8052193902878159
different camps,0.8195983079715268
different camps,0.8052193902878159
different camps,0.6758091311344169
different camps,0.9346296494412148
different camps,1.1215555793294578
different camps,0.7333248018692609
different camps,0.20130484757195397
different camps,0.7908404726041048
different camps,0.5176410366135958
different camps,0.6758091311344169
different camps,0.7477037195529719
different camps,0.3594729420927749
different camps,0.6326723780832839
different camps,0.5032621189298849
different camps,0.6614302134507059
different camps,0.7189458841855498
different camps,0.9777664024923478
different camps,0.9490085671249258
different camps,0.6901880488181279
different camps,0.9633874848086368
