motif,score
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,2.469139018402715
different camps,0.6172847546006788
different camps,2.469139018402715
different camps,1.2345695092013576
different camps,2.469139018402715
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,2.469139018402715
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,1.8518542638020363
different camps,0.6172847546006788
different camps,2.469139018402715
different camps,1.8518542638020363
different camps,2.469139018402715
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.8518542638020363
different camps,2.469139018402715
different camps,1.2345695092013576
different camps,1.8518542638020363
different camps,1.2345695092013576
different camps,1.8518542638020363
different camps,1.8518542638020363
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,1.8518542638020363
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,1.8518542638020363
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.8518542638020363
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,1.2345695092013576
different camps,1.8518542638020363
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.8518542638020363
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,0.6172847546006788
different camps,1.2345695092013576
different camps,0.6172847546006788
different camps,0.6172847546006788
